date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-15 03:04:44,nzorach,Mike_Bedard,0,0,0,"Phenylephrine broke my dreams",,,,1239024704268242944,https://twitter.com/nzorach/status/1239024704268242944
2020-03-14 22:43:45,MuslimLinker,,0,0,0,"@Shahidmasooddr 1-Acetaminophen (pain reliever, fever reducer) 500mg Dextromethorphan Hydrobromide (Cough suppressant) 10mg Phenylephrine Hydrochloride (nasal decongestant) 5mg 2- TEVA-Naproxen 500mg 3-TEVA-Naproxen 500mg",,@Shahidmasooddr,,1238959025687015424,https://twitter.com/MuslimLinker/status/1238959025687015424
2020-03-14 21:39:22,dbttigger,jmc_julie,1,0,0,"Sounds like the manager was confused with the legislation restricting the purchase of phenylephrine or pseudephedrine . Essentially only one pack of a product containing either of these ingredients can be purchased . This is true of a supermarket or a pharmacy .",,,,1238942825112375298,https://twitter.com/dbttigger/status/1238942825112375298
2020-03-14 19:52:52,joncthomas,FluorescentGrey,0,0,0,"Pseudoephedrine works. Have some on hand for congestion. Phenylephrine is garbage and what is in most OTC products because you can't make meth out of it. Dextromethorphan is a synthetic Opiate that you can get insanely high from. Both will get you through a cold.",,,,1238916024285589509,https://twitter.com/joncthomas/status/1238916024285589509
2020-03-14 18:10:16,seleniumdrive,,0,0,5,"Also 2010 me: can’t wait to be done w/ chem & physics & dilutions 4ever!!! 2020 me: shit shit how fast can I whip up a bag of phenylephrine?!? Dilute morphine?? Fix the volume/pressure probs of this vent??? (Anesthesia is everything I never thought I’d want...&amp; yet I love it.)",,,,1238890202107707393,https://twitter.com/seleniumdrive/status/1238890202107707393
2020-03-14 01:46:34,seleniumdrive,,1,0,1,"But ALSO, shocker, I manage drips All The Time. They may not be norepi or vaso (which is rare in the OR, unless an ICU/super sick pt), but we do phenylephrine all the time (often needed with anesthetic gas requirements). And sedation drips (like propofol/remifentanil).",,,,1238642644936507397,https://twitter.com/seleniumdrive/status/1238642644936507397
2020-03-14 00:17:27,PippinDrill,setoacnna,0,0,1,"I have to go to a rural area tomorrow for my diploma course, might see if I can find any more rural shops still packing for a box. The cold and flu are fine, but all the phenylephrine can dry you out if you haven't got a runny nose.",,,,1238620220945846273,https://twitter.com/PippinDrill/status/1238620220945846273
2020-03-13 19:16:48,radioclashblog,drpaddysmith,0,0,2,"Phenylephrine does nothing. It’s a placebo.",,,,1238544558323048449,https://twitter.com/radioclashblog/status/1238544558323048449
2020-03-13 16:04:01,WisemanRemaliah,,0,0,0,"Researchers kindly use Miraa Ingredients to look for #coronavirusinKenya Vaccine. It has Cathine &amp; Cathinone used as decongestant used to relieve nasal congestion in the upper respiratory tract most decongestants is either pseudoephedrine phenylephrine @ntvkenya @KEMRI_Kenya",,@ntvkenya @KEMRI_Kenya,#coronavirusinKenya,1238496044331171846,https://twitter.com/WisemanRemaliah/status/1238496044331171846
2020-03-13 15:51:29,WisemanRemaliah,,1,0,0,"Miraa ndio dawa ya CORONA VIRUS. it has Cathine Chemical form - C9 H13 NO Molar mass - 151.206 g/mol Elimination half-life: 1.8–8.6 hours Used as Decongestant..The active ingredient in most decongestants is either pseudoephedrine or phenylephrine Intranasal corticosteroids can",,,,1238492887341584386,https://twitter.com/WisemanRemaliah/status/1238492887341584386
